"","Time","X","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","Prop_cs","DELE.MELICET_cs","Bins_cs","dominance_cat","language_cont"
"2546",840,935,"p06",0.880952381,"S","HT",42,2,41,140,0.292857142857143,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.366969278273287,1.00422869958302,0.262834785428667,"SpDom",-0.5
"2547",840,4362,"p29",0.955555556,"CS","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.44469441830089,0.262834785428667,"SpDom",0.5
"2548",840,3174,"p21",0.777777778,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,0.395073986478307,0.262834785428667,"SpDom",-0.5
"2549",840,3937,"p26",0.795454545,"S","HT",42,2,78,160,0.4875,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.756478126971391,0.499439650289039,0.262834785428667,"SpDom",-0.5
"2550",840,2890,"p20",0.446808511,"CS","HT",42,1,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.55900660141464,0.262834785428667,"EngDom",0.5
"2551",840,3908,"p26",0.795454545,"CS","LT",42,2,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,0.499439650289039,0.262834785428667,"SpDom",0.5
"2552",840,2155,"p15",0.782608696,"CS","LT",42,1,5,160,0.03125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.87692381834985,0.423596281527238,0.262834785428667,"SpDom",0.5
"2553",840,4615,"p31",0.975609756,"CS","HT",42,2,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,1.56309671976207,0.262834785428667,"SpDom",0.5
"2554",840,851,"p06",0.880952381,"CS","HT",42,2,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,1.00422869958302,0.262834785428667,"SpDom",0.5
"2555",840,26,"p01",0.744186047,"CS","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,0.196744546238099,0.262834785428667,"SpDom",0.5
"2556",840,3510,"p23",0.520833333,"S","LT",42,1,60,140,0.428571428571429,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.416351848319335,-1.12195554527404,0.262834785428667,"EngDom",-0.5
"2557",840,67,"p01",0.744186047,"CS","LT",42,1,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,0.196744546238099,0.262834785428667,"SpDom",0.5
"2558",840,976,"p06",0.880952381,"S","LT",42,1,44,160,0.275,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.47003784756179,1.00422869958302,0.262834785428667,"SpDom",-0.5
"2559",840,68,"p01",0.744186047,"CS","LT",42,2,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.196744546238099,0.262834785428667,"SpDom",0.5
"2560",840,3258,"p22",0.714285714,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.0202095440113357,0.262834785428667,"SpDom",0.5
"2561",840,3259,"p22",0.714285714,"CS","LT",42,2,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.0202095440113357,0.262834785428667,"SpDom",0.5
"2562",840,4740,"p31",0.975609756,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.56309671976207,0.262834785428667,"SpDom",-0.5
"2563",840,1102,"p07",0.714285714,"S","HT",42,1,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.0202095440113357,0.262834785428667,"SpDom",-0.5
"2564",840,724,"p05",0.954545455,"CS","LT",42,1,100,160,0.625,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.55010611049286,1.43873066591444,0.262834785428667,"SpDom",0.5
"2565",840,2072,"p14",0.625,"S","HT",42,1,5,160,0.03125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.87692381834985,-0.506943572303726,0.262834785428667,"EngDom",-0.5
"2566",840,850,"p06",0.880952381,"CS","HT",42,1,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,1.00422869958302,0.262834785428667,"SpDom",0.5
"2567",840,4614,"p31",0.975609756,"CS","HT",42,1,42,160,0.2625,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.542185846063742,1.56309671976207,0.262834785428667,"SpDom",0.5
"2568",840,3866,"p26",0.795454545,"CS","HT",42,2,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.499439650289039,0.262834785428667,"SpDom",0.5
"2569",840,892,"p06",0.880952381,"CS","LT",42,1,120,160,0.75,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,2.27158609551238,1.00422869958302,0.262834785428667,"SpDom",0.5
"2570",840,893,"p06",0.880952381,"CS","LT",42,2,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.00422869958302,0.262834785428667,"SpDom",0.5
"2571",840,2365,"p16",0.553191489,"S","LT",42,1,74,160,0.4625,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.612182129967488,-0.930909273598274,0.262834785428667,"EngDom",-0.5
"2572",840,1018,"p07",0.714285714,"CS","HT",42,1,75,160,0.46875,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.648256129218464,0.0202095440113357,0.262834785428667,"SpDom",0.5
"2573",840,2974,"p20",0.446808511,"S","HT",42,1,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.55900660141464,0.262834785428667,"EngDom",-0.5
"2574",840,2975,"p20",0.446808511,"S","HT",42,2,28,160,0.175,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.04722183557741,-1.55900660141464,0.262834785428667,"EngDom",-0.5
"2575",840,3091,"p21",0.777777778,"CS","LT",42,2,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,0.395073986478307,0.262834785428667,"SpDom",0.5
"2576",840,4327,"p29",0.955555556,"CS","HT",42,2,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.44469441830089,0.262834785428667,"SpDom",0.5
"2577",840,1103,"p07",0.714285714,"S","HT",42,2,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.0202095440113357,0.262834785428667,"SpDom",-0.5
"2578",840,3907,"p26",0.795454545,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.499439650289039,0.262834785428667,"SpDom",0.5
"2579",840,2324,"p16",0.553191489,"S","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-0.930909273598274,0.262834785428667,"EngDom",-0.5
"2580",840,3012,"p20",0.446808511,"S","LT",42,2,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-1.55900660141464,0.262834785428667,"EngDom",-0.5
"2581",840,25,"p01",0.744186047,"CS","HT",42,1,22,160,0.1375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.26366583108326,0.196744546238099,0.262834785428667,"SpDom",0.5
"2582",840,2407,"p17",0.55,"CS","HT",42,1,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.949752191425366,0.262834785428667,"EngDom",0.5
"2583",840,2408,"p17",0.55,"CS","HT",42,2,47,160,0.29375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.361815849808863,-0.949752191425366,0.262834785428667,"EngDom",0.5
"2584",840,808,"p05",0.954545455,"S","LT",42,1,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,1.43873066591444,0.262834785428667,"SpDom",-0.5
"2585",840,2618,"p18",0.583333333,"CS","LT",42,2,52,160,0.325,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.181445853553983,-0.752948362672676,0.262834785428667,"EngDom",0.5
"2586",840,2659,"p18",0.583333333,"S","HT",42,1,40,140,0.285714285714286,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.408196705988687,-0.752948362672676,0.262834785428667,"EngDom",-0.5
"2587",840,3427,"p23",0.520833333,"CS","LT",42,2,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.12195554527404,0.262834785428667,"EngDom",0.5
"2588",840,3384,"p23",0.520833333,"CS","HT",42,1,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.12195554527404,0.262834785428667,"EngDom",0.5
"2589",840,2240,"p16",0.553191489,"CS","HT",42,2,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.930909273598274,0.262834785428667,"EngDom",0.5
"2590",840,4286,"p28",0.673913043,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.218155345265494,0.262834785428667,"EngDom",-0.5
"2591",840,4249,"p28",0.673913043,"S","HT",42,2,100,160,0.625,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.55010611049286,-0.218155345265494,0.262834785428667,"EngDom",-0.5
"2592",840,4287,"p28",0.673913043,"S","LT",42,2,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-0.218155345265494,0.262834785428667,"EngDom",-0.5
"2593",840,3468,"p23",0.520833333,"S","HT",42,1,100,160,0.625,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.55010611049286,-1.12195554527404,0.262834785428667,"EngDom",-0.5
"2594",840,809,"p05",0.954545455,"S","LT",42,2,94,160,0.5875,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.33366211498701,1.43873066591444,0.262834785428667,"SpDom",-0.5
"2595",840,934,"p06",0.880952381,"S","HT",42,1,46,140,0.328571428571429,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.16083213969628,1.00422869958302,0.262834785428667,"SpDom",-0.5
"2596",840,2203,"p15",0.782608696,"S","LT",42,2,20,140,0.142857142857143,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.23274526029671,0.423596281527238,0.262834785428667,"SpDom",-0.5
"2597",840,2534,"p17",0.55,"S","LT",42,2,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.949752191425366,0.262834785428667,"EngDom",-0.5
"2598",840,3511,"p23",0.520833333,"S","LT",42,2,41,140,0.292857142857143,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.366969278273287,-1.12195554527404,0.262834785428667,"EngDom",-0.5
"2599",840,4699,"p31",0.975609756,"S","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,1.56309671976207,0.262834785428667,"SpDom",-0.5
"2600",840,767,"p05",0.954545455,"S","HT",42,2,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,1.43873066591444,0.262834785428667,"SpDom",-0.5
"2601",840,3426,"p23",0.520833333,"CS","LT",42,1,79,160,0.49375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.792552126222367,-1.12195554527404,0.262834785428667,"EngDom",0.5
"2602",840,2891,"p20",0.446808511,"CS","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.55900660141464,0.262834785428667,"EngDom",0.5
"2603",840,3385,"p23",0.520833333,"CS","HT",42,2,100,160,0.625,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.55010611049286,-1.12195554527404,0.262834785428667,"EngDom",0.5
"2604",840,1863,"p12",0.409090909,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-1.78169565819064,0.262834785428667,"EngDom",0.5
"2605",840,400,"p03",0.857142857,"CS","LT",42,2,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.863654533657905,0.262834785428667,"SpDom",0.5
"2606",840,3011,"p20",0.446808511,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-1.55900660141464,0.262834785428667,"EngDom",-0.5
"2607",840,2450,"p17",0.55,"CS","LT",42,2,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.949752191425366,0.262834785428667,"EngDom",0.5
"2608",840,2576,"p18",0.583333333,"CS","HT",42,2,89,160,0.55625,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.15329211873213,-0.752948362672676,0.262834785428667,"EngDom",0.5
"2609",840,151,"p01",0.744186047,"S","LT",42,1,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,0.196744546238099,0.262834785428667,"SpDom",-0.5
"2610",840,194,"p02",0.708333333,"CS","HT",42,2,40,160,0.25,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.0149339974699425,0.262834785428667,"EngDom",0.5
"2611",840,110,"p01",0.744186047,"S","HT",42,2,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,0.196744546238099,0.262834785428667,"SpDom",-0.5
"2612",840,109,"p01",0.744186047,"S","HT",42,1,42,160,0.2625,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.542185846063742,0.196744546238099,0.262834785428667,"SpDom",-0.5
"2613",840,2743,"p19",0.604651163,"CS","HT",42,1,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.627085444473077,0.262834785428667,"EngDom",0.5
"2614",840,2932,"p20",0.446808511,"CS","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-1.55900660141464,0.262834785428667,"EngDom",0.5
"2615",840,1019,"p07",0.714285714,"CS","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,0.0202095440113357,0.262834785428667,"SpDom",0.5
"2616",840,1165,"p08",0.70212766,"CS","HT",42,1,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.0515730040279482,0.262834785428667,"EngDom",0.5
"2617",840,2031,"p14",0.625,"CS","LT",42,2,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.506943572303726,0.262834785428667,"EngDom",0.5
"2618",840,1246,"p08",0.70212766,"S","HT",42,1,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.0515730040279482,0.262834785428667,"EngDom",-0.5
"2619",840,3469,"p23",0.520833333,"S","HT",42,2,36,160,0.225,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.758629841569598,-1.12195554527404,0.262834785428667,"EngDom",-0.5
"2620",840,2449,"p17",0.55,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-0.949752191425366,0.262834785428667,"EngDom",0.5
"2621",840,4539,"p30",0.953488372,"S","HT",42,2,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.43248952640075,0.262834785428667,"SpDom",-0.5
"2622",840,1864,"p12",0.409090909,"CS","LT",42,2,63,160,0.39375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.215368138206752,-1.78169565819064,0.262834785428667,"EngDom",0.5
"2623",840,4394,"p29",0.955555556,"S","HT",42,1,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.44469441830089,0.262834785428667,"SpDom",-0.5
"2624",840,152,"p01",0.744186047,"S","LT",42,2,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,0.196744546238099,0.262834785428667,"SpDom",-0.5
"2625",840,2491,"p17",0.55,"S","HT",42,1,41,160,0.25625,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.578259845314718,-0.949752191425366,0.262834785428667,"EngDom",-0.5
"2626",840,2702,"p18",0.583333333,"S","LT",42,2,60,160,0.375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-0.752948362672676,0.262834785428667,"EngDom",-0.5
"2627",840,2660,"p18",0.583333333,"S","HT",42,2,96,140,0.685714285714286,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.90053924607377,-0.752948362672676,0.262834785428667,"EngDom",-0.5
"2628",840,1665,"p11",0.5,"CS","HT",42,1,95,160,0.59375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.36973611423798,-1.24495793750646,0.262834785428667,"EngDom",0.5
"2629",840,2933,"p20",0.446808511,"CS","LT",42,2,80,160,0.5,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-1.55900660141464,0.262834785428667,"EngDom",0.5
"2630",840,316,"p02",0.708333333,"S","LT",42,2,120,160,0.75,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,2.27158609551238,-0.0149339974699425,0.262834785428667,"EngDom",-0.5
"2631",840,3541,"p24",0.642857143,"CS","HT",42,2,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-0.401512947859891,0.262834785428667,"EngDom",0.5
"2632",840,4436,"p29",0.955555556,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.44469441830089,0.262834785428667,"SpDom",-0.5
"2633",840,2323,"p16",0.553191489,"S","HT",42,1,63,160,0.39375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.215368138206752,-0.930909273598274,0.262834785428667,"EngDom",-0.5
"2634",840,2575,"p18",0.583333333,"CS","HT",42,1,40,160,0.25,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.614333844565694,-0.752948362672676,0.262834785428667,"EngDom",0.5
"2635",840,4741,"p31",0.975609756,"S","LT",42,2,75,160,0.46875,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.648256129218464,1.56309671976207,0.262834785428667,"SpDom",-0.5
"2636",840,1666,"p11",0.5,"CS","HT",42,2,60,160,0.375,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.107146140453825,-1.24495793750646,0.262834785428667,"EngDom",0.5
"2637",840,236,"p02",0.708333333,"CS","LT",42,2,32,160,0.2,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.902925838573502,-0.0149339974699425,0.262834785428667,"EngDom",0.5
"2638",840,2533,"p17",0.55,"S","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-0.949752191425366,0.262834785428667,"EngDom",-0.5
"2639",840,2701,"p18",0.583333333,"S","LT",42,1,96,160,0.6,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.40581011348896,-0.752948362672676,0.262834785428667,"EngDom",-0.5
"2640",840,2617,"p18",0.583333333,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-0.752948362672676,0.262834785428667,"EngDom",0.5
"2641",840,1540,"p10",0.477272727,"CS","LT",42,1,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,-1.37914236915353,0.262834785428667,"EngDom",0.5
"2642",840,1582,"p10",0.477272727,"S","HT",42,1,40,140,0.285714285714286,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-0.408196705988687,-1.37914236915353,0.262834785428667,"EngDom",-0.5
"2643",840,2185,"p15",0.782608696,"S","HT",42,1,20,160,0.125,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,0.423596281527238,0.262834785428667,"SpDom",-0.5
"2644",840,276,"p02",0.708333333,"S","HT",42,2,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.0149339974699425,0.262834785428667,"EngDom",-0.5
"2645",840,315,"p02",0.708333333,"S","LT",42,1,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,-0.0149339974699425,0.262834785428667,"EngDom",-0.5
"2646",840,358,"p03",0.857142857,"CS","HT",42,2,80,160,0.5,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.828626125473343,0.863654533657905,0.262834785428667,"SpDom",0.5
"2647",840,193,"p02",0.708333333,"CS","HT",42,1,100,160,0.625,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.55010611049286,-0.0149339974699425,0.262834785428667,"EngDom",0.5
"2648",840,1166,"p08",0.70212766,"CS","HT",42,2,99,160,0.61875,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.51403211124189,-0.0515730040279482,0.262834785428667,"EngDom",0.5
"2649",840,2816,"p19",0.604651163,"S","HT",42,1,63,160,0.39375,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,0.215368138206752,-0.627085444473077,0.262834785428667,"EngDom",-0.5
"2650",840,1708,"p11",0.5,"CS","LT",42,2,107,160,0.66875,"H","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,1.80262410524969,-1.24495793750646,0.262834785428667,"EngDom",0.5
"2651",840,4395,"p29",0.955555556,"S","HT",42,2,20,160,0.125,"L","200_pre_200_post_word",0.0581675050747111,-0.233963929973392,-0.129611862019193,0.198183639618374,0.19262934458104,-1.33581382958521,1.44469441830089,0.262834785428667,"SpDom",-0.5
