"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","DELE.MELICET_","Prop_cs","DELE.MELICET_cs","Bins_cs"
"8136",860,11950,"p27",1.025,"S","HT",3,4.094,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.96604588082413,0.405729064329407
"8137",860,1388,"p03",0.857142857,"S","LT",11,1.792,4.754,860,1,11,20,0.55,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.34371865527443,0.9532045999385,0.405729064329407
"8138",860,3705,"p08",0.70212766,"CS","LT",5,1.609,5.333,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0178509540932485,0.405729064329407
"8139",860,2612,"p06",0.880952381,"CS","LT",22,1.609,6.084,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8140",860,62,"p01",0.744186047,"CS","HT",5,5.333,1.609,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8141",860,3225,"p07",0.714285714,"S","HT",1,5.136,1.946,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8142",860,7349,"p17",0.55,"CS","LT",11,1.099,4.762,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8143",860,7112,"p16",0.553191489,"S","LT",19,0.693,4.205,860,2,9,20,0.45,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.92961010403395,-0.880822164666081,0.405729064329407
"8144",860,10881,"p25",0.71,"CS","LT",10,1.609,5.165,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,0.71,0.292792864143409,0.0653522446946683,0.405729064329407
"8145",860,13174,"p31",0.975609756,"CS","LT",31,1.099,4.407,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8146",860,13408,"p31",0.975609756,"S","LT",16,1.386,5.182,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8147",860,2473,"p06",0.880952381,"CS","HT",15,4.29,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8148",860,3457,"p07",0.714285714,"S","LT",15,1.386,5.257,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8149",860,6133,"p12",0.409090909,"S","LT",23,2.197,4.99,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8150",860,6353,"p14",0.625,"S","HT",26,4.454,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.447533339657725,0.405729064329407
"8151",860,3359,"p07",0.714285714,"S","HT",8,4.796,1.386,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8152",860,4046,"p09",0.642857143,"CS","HT",2,4.127,0.693,860,2,15,20,0.75,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-1.17193575775539,-0.339784266452793,0.405729064329407
"8153",860,1858,"p04",0.918918919,"S","LT",17,1.792,6.498,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8154",860,196,"p01",0.744186047,"CS","LT",13,2.197,5.521,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8155",860,9675,"p22",0.714285714,"S","HT",31,4.277,1.946,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8156",860,1331,"p03",0.857142857,"S","HT",7,4.7,1.724,860,2,7,20,0.35,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-3.51550155279347,0.9532045999385,0.405729064329407
"8157",860,4656,"p10",0.477272727,"CS","HT",16,4.762,1.099,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8158",860,13400,"p31",0.975609756,"S","LT",15,1.386,5.257,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8159",860,2002,"p05",0.954545455,"CS","LT",9,0.693,4.205,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.54092681632287,0.405729064329407
"8160",860,178,"p01",0.744186047,"CS","LT",12,1.386,4.605,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8161",860,3032,"p07",0.714285714,"CS","HT",23,5.22,2.197,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8162",860,12957,"p30",0.953488372,"S","LT",4,2.197224577,4.828,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.53454843241506,0.405729064329407
"8163",860,8712,"p20",0.446808511,"S","HT",9,4.419,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.52273152745053,0.405729064329407
"8164",860,11711,"p27",1.025,"CS","HT",18,4.984,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.96604588082413,0.405729064329407
"8165",860,6890,"p16",0.553191489,"CS","LT",6,1.609,4.431,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8166",860,8471,"p19",0.604651163,"S","LT",13,2.303,4.394,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.570317165018156,0.405729064329407
"8167",860,10863,"p25",0.71,"CS","LT",9,0.693,4.205,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,0.71,0.292792864143409,0.0653522446946683,0.405729064329407
"8168",860,3417,"p07",0.714285714,"S","LT",12,1.099,5.737,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8169",860,1553,"p04",0.918918919,"CS","HT",31,4.407,1.099,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8170",860,5926,"p12",0.409090909,"S","HT",10,5.017,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8171",860,6531,"p14",0.625,"S","LT",7,1.724,4.7,860,2,17,20,0.85,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-0.586044308995872,-0.447533339657725,0.405729064329407
"8172",860,5790,"p12",0.409090909,"CS","LT",3,2.303,5.1,860,2,18,20,0.9,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-0.293098584616112,-1.75031757853454,0.405729064329407
"8173",860,11616,"p26",0.795454545,"S","LT",5,1.792,5.429,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.580980529963997,0.405729064329407
"8174",860,2393,"p06",0.880952381,"CS","HT",10,5.165,1.609,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8175",860,7131,"p16",0.553191489,"S","LT",20,1.386,4.654,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8176",860,4106,"p09",0.642857143,"CS","HT",5,5.333,1.609,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8177",860,3861,"p08",0.70212766,"S","HT",15,5.257,1.386,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0178509540932485,0.405729064329407
"8178",860,2765,"p06",0.880952381,"S","LT",1,1.946,5.136,860,2,4,20,0.2,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-4.39433872593276,1.09687003087841,0.405729064329407
"8179",860,6778,"p16",0.553191489,"CS","HT",32,5.298317367,0.693,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8180",860,8598,"p20",0.446808511,"CS","HT",32,5.298317367,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.52273152745053,0.405729064329407
"8181",860,306,"p01",0.744186047,"S","HT",20,4.654,1.386,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8182",860,4724,"p10",0.477272727,"CS","LT",20,1.099,4.344,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8183",860,11239,"p26",0.795454545,"CS","HT",10,5.165,1.609,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.580980529963997,0.405729064329407
"8184",860,8732,"p20",0.446808511,"S","HT",10,5.017,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.52273152745053,0.405729064329407
"8185",860,5318,"p11",0.5,"CS","LT",31,1.099,4.407,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8186",860,4833,"p10",0.477272727,"S","HT",27,4.007,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8187",860,338,"p01",0.744186047,"S","HT",24,5.389,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8188",860,827,"p02",0.708333333,"S","LT",2,0.602,4.804,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0552956625980115,0.405729064329407
"8189",860,7408,"p17",0.55,"CS","LT",14,1.792,4.489,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8190",860,7728,"p18",0.583333333,"CS","HT",12,4.605,1.386,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8191",860,358,"p01",0.744186047,"S","LT",25,0.693,4.682,860,2,9,20,0.45,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.92961010403395,0.271629076368709,0.405729064329407
"8192",860,3477,"p07",0.714285714,"S","LT",16,1.386,5.182,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8193",860,1533,"p04",0.918918919,"CS","HT",30,7.396,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8194",860,3512,"p08",0.70212766,"CS","HT",26,4.025,0.693,860,2,10,20,0.5,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.63666437965419,0.0178509540932485,0.405729064329407
"8195",860,11901,"p27",1.025,"CS","LT",32,0.693,5.298317367,860,2,4,20,0.2,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-4.39433872593276,1.96604588082413,0.405729064329407
"8196",860,6227,"p14",0.625,"CS","HT",16,4.762,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.447533339657725,0.405729064329407
"8197",860,2022,"p05",0.954545455,"CS","LT",10,1.609,5.165,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.54092681632287,0.405729064329407
"8198",860,10118,"p23",0.520833333,"S","HT",2,4.804,0.602,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.07606959700286,0.405729064329407
"8199",860,4780,"p10",0.477272727,"CS","LT",23,2.197,5.22,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.33891203068585,0.405729064329407
"8200",860,160,"p01",0.744186047,"CS","LT",11,1.099,4.762,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.271629076368709,0.405729064329407
"8201",860,5263,"p11",0.5,"CS","LT",28,1.609,5.303,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8202",860,1704,"p04",0.918918919,"CS","LT",8,1.099,4.635,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
"8203",860,6074,"p12",0.409090909,"S","LT",19,0.693,4.205,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8204",860,6036,"p12",0.409090909,"S","LT",17,1.792,6.498,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.75031757853454,0.405729064329407
"8205",860,8635,"p20",0.446808511,"CS","LT",4,1.945910149,4.984,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.52273152745053,0.405729064329407
"8206",860,5355,"p11",0.5,"S","HT",2,4.804,0.602,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8207",860,7457,"p17",0.55,"S","HT",19,4.205,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8208",860,1145,"p03",0.857142857,"CS","LT",29,2.079,5.094,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.9532045999385,0.405729064329407
"8209",860,4389,"p09",0.642857143,"S","HT",22,5.68,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8210",860,2688,"p06",0.880952381,"S","HT",27,4.007,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8211",860,7059,"p16",0.553191489,"S","HT",16,5.182,1.386,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8212",860,8152,"p18",0.583333333,"S","LT",5,1.792,5.429,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8213",860,3050,"p07",0.714285714,"CS","HT",24,5.215,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8214",860,3319,"p07",0.714285714,"S","HT",6,4.159,2.197,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8215",860,12281,"p28",0.673913043,"CS","LT",3,2.303,5.1,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.152394579169387,0.405729064329407
"8216",860,13260,"p31",0.975609756,"S","HT",5,5.429,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8217",860,6094,"p12",0.409090909,"S","LT",21,1.386,6.397,860,1,12,20,0.6,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-2.05077293089467,-1.75031757853454,0.405729064329407
"8218",860,12531,"p28",0.673913043,"S","LT",19,0.693,4.205,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.152394579169387,0.405729064329407
"8219",860,9132,"p21",0.777777778,"S","HT",24,5.389,1.792,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.474319836172749,0.405729064329407
"8220",860,4028,"p09",0.642857143,"CS","HT",1,4.477,1.386,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8221",860,2493,"p06",0.880952381,"CS","HT",16,4.762,1.099,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.09687003087841,0.405729064329407
"8222",860,4279,"p09",0.642857143,"CS","LT",16,1.099,4.762,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8223",860,5449,"p11",0.5,"S","HT",7,4.7,1.724,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8224",860,10389,"p24",0.642857143,"CS","HT",30,7.396,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8225",860,7451,"p17",0.55,"S","HT",18,4.787,0.693,860,2,15,20,0.75,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-1.17193575775539,-0.900079443498072,0.405729064329407
"8226",860,11336,"p26",0.795454545,"CS","HT",16,4.762,1.099,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.580980529963997,0.405729064329407
"8227",860,10825,"p25",0.71,"CS","HT",7,4.043,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,0.71,0.292792864143409,0.0653522446946683,0.405729064329407
"8228",860,13240,"p31",0.975609756,"S","HT",4,4.828,2.197224577,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.66802771429181,0.405729064329407
"8229",860,8056,"p18",0.583333333,"S","HT",31,4.277,1.946,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.698947843802567,0.405729064329407
"8230",860,4369,"p09",0.642857143,"S","HT",21,6.397,1.386,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.339784266452793,0.405729064329407
"8231",860,5502,"p11",0.5,"S","LT",10,1.792,5.017,860,1,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-1.2017768460583,0.405729064329407
"8232",860,7650,"p17",0.55,"S","LT",32,1.946,4.48863637,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.900079443498072,0.405729064329407
"8233",860,8859,"p21",0.777777778,"CS","HT",2,4.127,0.693,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.474319836172749,0.405729064329407
"8234",860,3070,"p07",0.714285714,"CS","LT",25,0.693,3.989,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0912120203329887,0.405729064329407
"8235",860,7688,"p18",0.583333333,"CS","HT",10,5.165,1.609,860,2,5,20,0.25,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-4.10139300155299,-0.698947843802567,0.405729064329407
"8236",860,923,"p02",0.708333333,"S","LT",7,1.724,4.7,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,0.0552956625980115,0.405729064329407
"8237",860,10029,"p23",0.520833333,"CS","LT",28,1.609,5.303,860,1,7,20,0.35,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,-3.51550155279347,-1.07606959700286,0.405729064329407
"8238",860,12217,"p28",0.673913043,"CS","HT",30,7.396,1.792,860,2,20,20,1,"L","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.152394579169387,0.405729064329407
"8239",860,6836,"p16",0.553191489,"CS","LT",3,2.303,5.1,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.880822164666081,0.405729064329407
"8240",860,8297,"p19",0.604651163,"CS","LT",26,0.693,4.025,860,2,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,-0.570317165018156,0.405729064329407
"8241",860,1500,"p04",0.918918919,"CS","HT",28,5.303,1.609,860,1,20,20,1,"H","200_pre_200_post_word",0.0969458417911852,-0.203775035783277,-0.200966127521048,0.105154399502154,0.257972941952861,NA,0.292792864143409,1.3259581488545,0.405729064329407
