"","Time","X1","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","pair_num","target_freq","distractor_freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","Prop_cs","DELE.MELICET_cs","Bins_cs","dominance_cat"
"6918",820,10927,"p25",0.71,"CS","LT",13,2.197,5.521,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0653522446946683,0.0586192529089165,"SpDom"
"6919",820,7648,"p17",0.55,"S","LT",32,1.946,4.48863637,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.900079443498072,0.0586192529089165,"EngDom"
"6920",820,1818,"p04",0.918918919,"S","HT",15,5.257,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.3259581488545,0.0586192529089165,"SpDom"
"6921",820,5463,"p11",0.5,"S","HT",8,4.796,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6922",820,8016,"p18",0.583333333,"S","HT",29,5.303,2.303,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.698947843802567,0.0586192529089165,"EngDom"
"6923",820,2914,"p07",0.714285714,"CS","HT",17,5.553,1.946,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6924",820,609,"p02",0.708333333,"CS","LT",18,1.609,4.984,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0552956625980115,0.0586192529089165,"SpDom"
"6925",820,3280,"p07",0.714285714,"S","HT",4,4.828,2.197224577,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6926",820,4740,"p10",0.477272727,"CS","LT",21,2.303,5.858,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.33891203068585,0.0586192529089165,"EngDom"
"6927",820,2068,"p05",0.954545455,"CS","LT",13,2.197,5.521,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"6928",820,12759,"p29",0.955555556,"S","LT",27,1.099,4.007,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54702171328334,0.0586192529089165,"SpDom"
"6929",820,11546,"p26",0.795454545,"S","LT",1,1.946,5.136,820,2,8,20,0.4,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-3.22255582841371,0.580980529963997,0.0586192529089165,"SpDom"
"6930",820,8752,"p20",0.446808511,"S","HT",13,4.394,2.303,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.52273152745053,0.0586192529089165,"EngDom"
"6931",820,6568,"p15",0.782608696,"CS","LT",27,1.099,4.466,820,1,15,20,0.75,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-1.17193575775539,0.503469344424378,0.0586192529089165,"SpDom"
"6932",820,9848,"p23",0.520833333,"CS","HT",18,4.984,1.609,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.07606959700286,0.0586192529089165,"EngDom"
"6933",820,13128,"p31",0.975609756,"CS","LT",28,1.609,5.303,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.66802771429181,0.0586192529089165,"SpDom"
"6934",820,1103,"p03",0.857142857,"CS","LT",27,1.099,4.466,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.9532045999385,0.0586192529089165,"SpDom"
"6935",820,9486,"p22",0.714285714,"CS","LT",21,2.303,5.858,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6936",820,7666,"p18",0.583333333,"CS","HT",9,4.205,0.693,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.698947843802567,0.0586192529089165,"EngDom"
"6937",820,11918,"p27",1.025,"S","HT",1,5.136,1.946,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"6938",820,10947,"p25",0.71,"CS","LT",14,1.792,4.489,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0653522446946683,0.0586192529089165,"SpDom"
"6939",820,5481,"p11",0.5,"S","LT",9,0.693,4.419,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6940",820,1838,"p04",0.918918919,"S","HT",16,5.182,1.386,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.3259581488545,0.0586192529089165,"SpDom"
"6941",820,7306,"p17",0.55,"CS","HT",8,4.635,1.099,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.900079443498072,0.0586192529089165,"EngDom"
"6942",820,6092,"p12",0.409090909,"S","LT",21,1.386,6.397,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.75031757853454,0.0586192529089165,"EngDom"
"6943",820,2934,"p07",0.714285714,"CS","HT",18,4.984,1.609,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6944",820,12169,"p28",0.673913043,"CS","HT",27,4.466,1.099,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.152394579169387,0.0586192529089165,"EngDom"
"6945",820,3300,"p07",0.714285714,"S","HT",5,5.429,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6946",820,5126,"p11",0.5,"CS","HT",21,5.858,2.303,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6947",820,1481,"p04",0.918918919,"CS","HT",26,4.025,0.693,820,1,11,20,0.55,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-2.34371865527443,1.3259581488545,0.0586192529089165,"SpDom"
"6948",820,12779,"p29",0.955555556,"S","LT",32,1.946,4.48863637,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54702171328334,0.0586192529089165,"SpDom"
"6949",820,12051,"p27",1.025,"S","LT",11,1.792,4.754,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"6950",820,8408,"p19",0.604651163,"S","HT",8,4.796,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.570317165018156,0.0586192529089165,"EngDom"
"6951",820,8773,"p20",0.446808511,"S","HT",15,5.257,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.52273152745053,0.0586192529089165,"EngDom"
"6952",820,27,"p01",0.744186047,"CS","HT",3,5.1,2.303,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.271629076368709,0.0586192529089165,"SpDom"
"6953",820,9868,"p23",0.520833333,"CS","HT",19,4.394,0.693,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.07606959700286,0.0586192529089165,"EngDom"
"6954",820,1123,"p03",0.857142857,"CS","LT",28,1.609,5.303,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.9532045999385,0.0586192529089165,"SpDom"
"6955",820,9506,"p22",0.714285714,"CS","LT",22,1.609,6.084,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6956",820,4407,"p09",0.642857143,"S","HT",24,5.389,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
"6957",820,6592,"p15",0.782608696,"CS","LT",32,0.693,5.298317367,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.503469344424378,0.0586192529089165,"SpDom"
"6958",820,5500,"p11",0.5,"S","LT",10,1.792,5.017,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6959",820,13154,"p31",0.975609756,"CS","LT",30,1.792,7.396,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.66802771429181,0.0586192529089165,"SpDom"
"6960",820,11334,"p26",0.795454545,"CS","HT",16,4.762,1.099,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.580980529963997,0.0586192529089165,"SpDom"
"6961",820,767,"p02",0.708333333,"S","HT",29,5.303,2.303,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0552956625980115,0.0586192529089165,"SpDom"
"6962",820,3317,"p07",0.714285714,"S","HT",6,4.159,2.197,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6963",820,6477,"p14",0.625,"S","LT",3,0.693,4.094,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.447533339657725,0.0586192529089165,"EngDom"
"6964",820,4778,"p10",0.477272727,"CS","LT",23,2.197,5.22,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.33891203068585,0.0586192529089165,"EngDom"
"6965",820,5994,"p12",0.409090909,"S","HT",14,5.017,1.946,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.75031757853454,0.0586192529089165,"EngDom"
"6966",820,2228,"p05",0.954545455,"S","HT",23,4.99,2.197,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"6967",820,11948,"p27",1.025,"S","HT",3,4.094,0.693,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"6968",820,5146,"p11",0.5,"CS","HT",22,6.084,1.609,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6969",820,12071,"p27",1.025,"S","LT",13,2.303,4.394,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"6970",820,3204,"p07",0.714285714,"CS","LT",32,0.693,5.298317367,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6971",820,8793,"p20",0.446808511,"S","HT",16,5.182,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.52273152745053,0.0586192529089165,"EngDom"
"6972",820,6973,"p16",0.553191489,"S","HT",11,4.754,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.880822164666081,0.0586192529089165,"EngDom"
"6973",820,9888,"p23",0.520833333,"CS","HT",20,4.344,1.099,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.07606959700286,0.0586192529089165,"EngDom"
"6974",820,10983,"p25",0.71,"CS","LT",16,1.099,4.762,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0653522446946683,0.0586192529089165,"SpDom"
"6975",820,9526,"p22",0.714285714,"CS","LT",23,2.197,5.22,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6976",820,1755,"p04",0.918918919,"S","HT",11,4.754,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.3259581488545,0.0586192529089165,"SpDom"
"6977",820,13172,"p31",0.975609756,"CS","LT",31,1.099,4.407,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.66802771429181,0.0586192529089165,"SpDom"
"6978",820,4427,"p09",0.642857143,"S","LT",25,0.693,4.682,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
"6979",820,4064,"p09",0.642857143,"CS","HT",3,5.1,2.303,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
"6980",820,11718,"p27",1.025,"CS","HT",19,4.394,0.693,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"6981",820,2972,"p07",0.714285714,"CS","HT",20,4.344,1.099,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6982",820,3337,"p07",0.714285714,"S","HT",7,4.7,1.724,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"6983",820,12814,"p30",0.953488372,"CS","HT",12,4.605,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.53454843241506,0.0586192529089165,"SpDom"
"6984",820,5526,"p11",0.5,"S","LT",13,2.303,4.394,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6985",820,60,"p01",0.744186047,"CS","HT",5,5.333,1.609,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.271629076368709,0.0586192529089165,"SpDom"
"6986",820,5164,"p11",0.5,"CS","HT",23,5.22,2.197,820,1,4,20,0.2,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-4.39433872593276,-1.2017768460583,0.0586192529089165,"EngDom"
"6987",820,4315,"p09",0.642857143,"S","HT",18,4.787,0.693,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
"6988",820,5409,"p11",0.5,"S","HT",5,5.429,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"6989",820,8811,"p20",0.446808511,"S","LT",17,1.792,6.498,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.52273152745053,0.0586192529089165,"EngDom"
"6990",820,2131,"p05",0.954545455,"S","HT",17,6.498,1.792,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"6991",820,6262,"p14",0.625,"CS","LT",18,1.609,4.984,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.447533339657725,0.0586192529089165,"EngDom"
"6992",820,9907,"p23",0.520833333,"CS","HT",21,5.858,2.303,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.07606959700286,0.0586192529089165,"EngDom"
"6993",820,1163,"p03",0.857142857,"CS","LT",30,1.792,7.396,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.9532045999385,0.0586192529089165,"SpDom"
"6994",820,11003,"p25",0.71,"S","HT",17,6.498,1.792,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0653522446946683,0.0586192529089165,"SpDom"
"6995",820,12341,"p28",0.673913043,"CS","LT",7,0.693,4.043,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.152394579169387,0.0586192529089165,"EngDom"
"6996",820,2258,"p05",0.954545455,"S","LT",25,0.693,4.682,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"6997",820,7726,"p18",0.583333333,"CS","HT",12,4.605,1.386,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.698947843802567,0.0586192529089165,"EngDom"
"6998",820,4447,"p09",0.642857143,"S","LT",26,1.099,4.454,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
"6999",820,6634,"p15",0.782608696,"S","LT",16,1.386,5.182,820,2,14,20,0.7,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-1.46488148213515,0.503469344424378,0.0586192529089165,"SpDom"
"7000",820,12102,"p27",1.025,"S","LT",15,1.386,5.257,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.96604588082413,0.0586192529089165,"SpDom"
"7001",820,2992,"p07",0.714285714,"CS","HT",21,5.858,2.303,820,2,8,20,0.4,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-3.22255582841371,0.0912120203329887,0.0586192529089165,"SpDom"
"7002",820,3357,"p07",0.714285714,"S","HT",8,4.796,1.386,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0912120203329887,0.0586192529089165,"SpDom"
"7003",820,2630,"p06",0.880952381,"CS","LT",23,2.197,5.22,820,1,17,20,0.85,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-0.586044308995872,1.09687003087841,0.0586192529089165,"SpDom"
"7004",820,5546,"p11",0.5,"S","LT",14,1.946,5.017,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"7005",820,80,"p01",0.744186047,"CS","HT",6,4.431,1.609,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.271629076368709,0.0586192529089165,"SpDom"
"7006",820,8828,"p20",0.446808511,"S","LT",18,0.693,4.787,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.52273152745053,0.0586192529089165,"EngDom"
"7007",820,11381,"p26",0.795454545,"CS","LT",19,0.693,4.394,820,1,1,20,0.05,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-5.27317589907204,0.580980529963997,0.0586192529089165,"SpDom"
"7008",820,9923,"p23",0.520833333,"CS","HT",22,6.084,1.609,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.07606959700286,0.0586192529089165,"EngDom"
"7009",820,7738,"p18",0.583333333,"CS","HT",13,5.521,2.197,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.698947843802567,0.0586192529089165,"EngDom"
"7010",820,2151,"p05",0.954545455,"S","HT",18,4.787,0.693,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"7011",820,5068,"p11",0.5,"CS","HT",18,4.984,1.609,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-1.2017768460583,0.0586192529089165,"EngDom"
"7012",820,1060,"p03",0.857142857,"CS","HT",24,5.215,1.609,820,2,3,20,0.15,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,-4.68728445031252,0.9532045999385,0.0586192529089165,"SpDom"
"7013",820,13208,"p31",0.975609756,"S","HT",1,5.136,1.946,820,1,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.66802771429181,0.0586192529089165,"SpDom"
"7014",820,1183,"p03",0.857142857,"CS","LT",31,1.099,4.407,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.9532045999385,0.0586192529089165,"SpDom"
"7015",820,11024,"p25",0.71,"S","HT",19,4.205,0.693,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,0.0653522446946683,0.0586192529089165,"SpDom"
"7016",820,2278,"p05",0.954545455,"S","LT",26,1.099,4.454,820,2,20,20,1,"H","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.54092681632287,0.0586192529089165,"SpDom"
"7017",820,12848,"p30",0.953488372,"CS","HT",16,4.762,1.099,820,2,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,1.53454843241506,0.0586192529089165,"SpDom"
"7018",820,4467,"p09",0.642857143,"S","LT",27,1.099,4.007,820,1,20,20,1,"L","200_pre_200_post_word",0.019389168358237,-0.249058377068449,-0.0447093182574916,0.248356712939482,0.0708933275595647,0.292792864143409,-0.339784266452793,0.0586192529089165,"EngDom"
