"","Time","X","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Region","ot1","ot2","ot3","ot4","ot5","Prop_cs","DELE.MELICET_cs","Bins_cs"
"1476",720,4351,"p29",0.955555556,"CS","LT",36,2,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.44511878918471,-0.659967795378567
"1477",720,3499,"p23",0.520833333,"S","LT",36,2,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.406179595119927,-1.12189696126913,-0.659967795378567
"1478",720,3692,"p25",0.71,"CS","HT",36,2,80,160,0.5,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.00487605007946553,-0.659967795378567
"1479",720,3652,"p24",0.642857143,"S","LT",36,1,21,160,0.13125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.30000054153619,-0.401351689765062,-0.659967795378567
"1480",720,2061,"p14",0.625,"S","HT",36,2,64,160,0.4,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.255144573326785,-0.506797339685532,-0.659967795378567
"1481",720,2019,"p14",0.625,"CS","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.506797339685532,-0.659967795378567
"1482",720,3036,"p21",0.777777778,"CS","HT",36,1,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,0.395348770395755,-0.659967795378567
"1483",720,1821,"p12",0.409090909,"CS","HT",36,1,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-1.7817310972431,-0.659967795378567
"1484",720,2103,"p14",0.625,"S","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.506797339685532,-0.659967795378567
"1485",720,1091,"p07",0.714285714,"S","HT",36,2,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.0204309040118612,-0.659967795378567
"1486",720,1528,"p10",0.477272727,"CS","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-1.37912043820491,-0.659967795378567
"1487",720,1529,"p10",0.477272727,"CS","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-1.37912043820491,-0.659967795378567
"1488",720,1894,"p12",0.409090909,"S","HT",36,2,41,140,0.292857142857143,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.364846834592009,-1.7817310972431,-0.659967795378567
"1489",720,555,"p04",0.918918919,"CS","LT",36,2,80,160,0.5,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,1.22878104695095,-0.659967795378567
"1490",720,1570,"p10",0.477272727,"S","HT",36,1,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.406179595119927,-1.37912043820491,-0.659967795378567
"1491",720,4728,"p31",0.975609756,"S","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.56353796478492,-0.659967795378567
"1492",720,680,"p05",0.954545455,"CS","HT",36,1,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.406179595119927,1.43915418687233,-0.659967795378567
"1493",720,4501,"p30",0.953488372,"CS","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.43291215790079,-0.659967795378567
"1494",720,2805,"p19",0.604651163,"S","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.62695633390934,-0.659967795378567
"1495",720,2847,"p19",0.604651163,"S","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.62695633390934,-0.659967795378567
"1496",720,3288,"p22",0.714285714,"S","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.0204309040118612,-0.659967795378567
"1497",720,3653,"p24",0.642857143,"S","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.401351689765062,-0.659967795378567
"1498",720,4039,"p27",1.025,"CS","LT",36,1,68,160,0.425,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.399809235174504,1.85518519963713,-0.659967795378567
"1499",720,2227,"p16",0.553191489,"CS","HT",36,1,100,160,0.625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,-0.930823462577431,-0.659967795378567
"1500",720,2269,"p16",0.553191489,"CS","LT",36,1,85,160,0.53125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.01463404802731,-0.930823462577431,-0.659967795378567
"1501",720,2353,"p16",0.553191489,"S","LT",36,1,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.930823462577431,-0.659967795378567
"1502",720,2354,"p16",0.553191489,"S","LT",36,2,80,160,0.5,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.930823462577431,-0.659967795378567
"1503",720,3568,"p24",0.642857143,"CS","LT",36,1,41,160,0.25625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.576677232297598,-0.401351689765062,-0.659967795378567
"1504",720,3569,"p24",0.642857143,"CS","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.401351689765062,-0.659967795378567
"1505",720,3246,"p22",0.714285714,"CS","LT",36,1,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.0204309040118612,-0.659967795378567
"1506",720,965,"p06",0.880952381,"S","LT",36,2,120,160,0.75,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,2.28044983919485,1.00459029736462,-0.659967795378567
"1507",720,2018,"p14",0.625,"CS","LT",36,1,32,160,0.2,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.902172721454965,-0.506797339685532,-0.659967795378567
"1508",720,4243,"p28",0.673913043,"S","HT",36,2,120,160,0.75,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,2.28044983919485,-0.217967955907685,-0.659967795378567
"1509",720,2102,"p14",0.625,"S","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.506797339685532,-0.659967795378567
"1510",720,3959,"p26",0.795454545,"S","LT",36,2,100,160,0.625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,0.499729307909943,-0.659967795378567
"1511",720,1048,"p07",0.714285714,"CS","LT",36,1,97,160,0.60625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.44862803357046,0.0204309040118612,-0.659967795378567
"1512",720,472,"p03",0.857142857,"S","LT",36,2,29,160,0.18125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.01067121784075,0.863996097470665,-0.659967795378567
"1513",720,4603,"p31",0.975609756,"CS","HT",36,2,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,1.56353796478492,-0.659967795378567
"1514",720,4644,"p31",0.975609756,"CS","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.56353796478492,-0.659967795378567
"1515",720,1153,"p08",0.70212766,"CS","HT",36,1,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.0513618741384936,-0.659967795378567
"1516",720,2228,"p16",0.553191489,"CS","HT",36,2,25,160,0.15625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.15533587968847,-0.930823462577431,-0.659967795378567
"1517",720,2771,"p19",0.604651163,"CS","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.62695633390934,-0.659967795378567
"1518",720,1276,"p08",0.70212766,"S","LT",36,1,96,160,0.6,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.41246186810853,-0.0513618741384936,-0.659967795378567
"1519",720,3691,"p25",0.71,"CS","HT",36,1,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.00487605007946553,-0.659967795378567
"1520",720,387,"p03",0.857142857,"CS","LT",36,1,57,160,0.35625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.0019814150932775,0.863996097470665,-0.659967795378567
"1521",720,2846,"p19",0.604651163,"S","LT",36,1,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.62695633390934,-0.659967795378567
"1522",720,2438,"p17",0.55,"CS","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.949669065808532,-0.659967795378567
"1523",720,2480,"p17",0.55,"S","HT",36,2,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.949669065808532,-0.659967795378567
"1524",720,681,"p05",0.954545455,"CS","HT",36,2,20,140,0.142857142857143,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.23283480567832,1.43915418687233,-0.659967795378567
"1525",720,1444,"p09",0.642857143,"S","LT",36,1,80,140,0.571428571428571,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.24713082599685,-0.401351689765062,-0.659967795378567
"1526",720,2144,"p15",0.782608696,"CS","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,0.423875130308004,-0.659967795378567
"1527",720,1822,"p12",0.409090909,"CS","HT",36,2,91,160,0.56875,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.23163104079889,-1.7817310972431,-0.659967795378567
"1528",720,797,"p05",0.954545455,"S","LT",36,2,62,160,0.3875,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.182812242402926,1.43915418687233,-0.659967795378567
"1529",720,513,"p04",0.918918919,"CS","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.22878104695095,-0.659967795378567
"1530",720,1445,"p09",0.642857143,"S","LT",36,2,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.406179595119927,-0.401351689765062,-0.659967795378567
"1531",720,597,"p04",0.918918919,"S","HT",36,2,75,160,0.46875,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.652972393408012,1.22878104695095,-0.659967795378567
"1532",720,839,"p06",0.880952381,"CS","HT",36,2,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,1.00459029736462,-0.659967795378567
"1533",720,4460,"p30",0.953488372,"CS","HT",36,1,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.43291215790079,-0.659967795378567
"1534",720,922,"p06",0.880952381,"S","HT",36,1,40,140,0.285714285714286,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.406179595119927,1.00459029736462,-0.659967795378567
"1535",720,923,"p06",0.880952381,"S","HT",36,2,60,140,0.428571428571429,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.420475615438466,1.00459029736462,-0.659967795378567
"1536",720,4274,"p28",0.673913043,"S","LT",36,1,36,160,0.225,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.757508059607246,-0.217967955907685,-0.659967795378567
"1537",720,2437,"p17",0.55,"CS","LT",36,1,80,160,0.5,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.949669065808532,-0.659967795378567
"1538",720,1090,"p07",0.714285714,"S","HT",36,1,70,160,0.4375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.472141566098363,0.0204309040118612,-0.659967795378567
"1539",720,754,"p05",0.954545455,"S","HT",36,1,100,160,0.625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,1.43915418687233,-0.659967795378567
"1540",720,755,"p05",0.954545455,"S","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.43915418687233,-0.659967795378567
"1541",720,554,"p04",0.918918919,"CS","LT",36,1,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,1.22878104695095,-0.659967795378567
"1542",720,4602,"p31",0.975609756,"CS","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,1.56353796478492,-0.659967795378567
"1543",720,2270,"p16",0.553191489,"CS","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.930823462577431,-0.659967795378567
"1544",720,2312,"p16",0.553191489,"S","HT",36,2,80,160,0.5,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.930823462577431,-0.659967795378567
"1545",720,3498,"p23",0.520833333,"S","LT",36,1,60,140,0.428571428571429,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.420475615438466,-1.12189696126913,-0.659967795378567
"1546",720,838,"p06",0.880952381,"CS","HT",36,1,80,160,0.5,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,1.00459029736462,-0.659967795378567
"1547",720,1318,"p09",0.642857143,"CS","HT",36,1,100,160,0.625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,-0.401351689765062,-0.659967795378567
"1548",720,4502,"p30",0.953488372,"CS","LT",36,2,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.43291215790079,-0.659967795378567
"1549",720,224,"p02",0.708333333,"CS","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.0147176459616285,-0.659967795378567
"1550",720,712,"p05",0.954545455,"CS","LT",36,1,88,160,0.55,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.1231325444131,1.43915418687233,-0.659967795378567
"1551",720,388,"p03",0.857142857,"CS","LT",36,2,80,160,0.5,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,0.863996097470665,-0.659967795378567
"1552",720,1486,"p10",0.477272727,"CS","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-1.37912043820491,-0.659967795378567
"1553",720,1402,"p09",0.642857143,"S","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.401351689765062,-0.659967795378567
"1554",720,1403,"p09",0.642857143,"S","HT",36,2,41,160,0.25625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.576677232297598,-0.401351689765062,-0.659967795378567
"1555",720,1361,"p09",0.642857143,"CS","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.401351689765062,-0.659967795378567
"1556",720,4275,"p28",0.673913043,"S","LT",36,2,80,160,0.5,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.217967955907685,-0.659967795378567
"1557",720,3456,"p23",0.520833333,"S","HT",36,1,115,160,0.71875,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,2.0996190118852,-1.12189696126913,-0.659967795378567
"1558",720,3931,"p26",0.795454545,"S","HT",36,2,80,160,0.5,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,0.499729307909943,-0.659967795378567
"1559",720,1154,"p08",0.70212766,"CS","HT",36,2,100,160,0.625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,-0.0513618741384936,-0.659967795378567
"1560",720,2921,"p20",0.446808511,"CS","LT",36,2,74,160,0.4625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.616806227946082,-1.5590103038703,-0.659967795378567
"1561",720,1360,"p09",0.642857143,"CS","LT",36,1,69,160,0.43125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.435975400636434,-0.401351689765062,-0.659967795378567
"1562",720,182,"p02",0.708333333,"CS","HT",36,2,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.0147176459616285,-0.659967795378567
"1563",720,264,"p02",0.708333333,"S","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.0147176459616285,-0.659967795378567
"1564",720,223,"p02",0.708333333,"CS","LT",36,1,80,160,0.5,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.83380322071766,-0.0147176459616285,-0.659967795378567
"1565",720,1319,"p09",0.642857143,"CS","HT",36,2,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.401351689765062,-0.659967795378567
"1566",720,4561,"p30",0.953488372,"S","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,1.43291215790079,-0.659967795378567
"1567",720,471,"p03",0.857142857,"S","LT",36,1,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.863996097470665,-0.659967795378567
"1568",720,429,"p03",0.857142857,"S","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.863996097470665,-0.659967795378567
"1569",720,512,"p04",0.918918919,"CS","HT",36,1,120,160,0.75,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,2.28044983919485,1.22878104695095,-0.659967795378567
"1570",720,3204,"p22",0.714285714,"CS","HT",36,1,64,160,0.4,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.255144573326785,0.0204309040118612,-0.659967795378567
"1571",720,713,"p05",0.954545455,"CS","LT",36,2,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,1.43915418687233,-0.659967795378567
"1572",720,1196,"p08",0.70212766,"CS","LT",36,2,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.0513618741384936,-0.659967795378567
"1573",720,2732,"p19",0.604651163,"CS","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.62695633390934,-0.659967795378567
"1574",720,263,"p02",0.708333333,"S","HT",36,1,60,160,0.375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,-0.0147176459616285,-0.659967795378567
"1575",720,4314,"p29",0.955555556,"CS","HT",36,1,33,160,0.20625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.866006555993035,1.44511878918471,-0.659967795378567
"1576",720,430,"p03",0.857142857,"S","HT",36,2,100,160,0.625,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,0.863996097470665,-0.659967795378567
"1577",720,2731,"p19",0.604651163,"CS","HT",36,1,40,160,0.25,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,-0.62695633390934,-0.659967795378567
"1578",720,345,"p03",0.857142857,"CS","HT",36,1,100,160,0.625,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,1.55712652995625,0.863996097470665,-0.659967795378567
"1579",720,4315,"p29",0.955555556,"CS","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,1.44511878918471,-0.659967795378567
"1580",720,1277,"p08",0.70212766,"S","LT",36,2,20,160,0.125,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.0513618741384936,-0.659967795378567
"1581",720,303,"p02",0.708333333,"S","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.0147176459616285,-0.659967795378567
"1582",720,4560,"p30",0.953488372,"S","LT",36,1,40,160,0.25,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-0.612843397759527,1.43291215790079,-0.659967795378567
"1583",720,3457,"p23",0.520833333,"S","HT",36,2,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-1.12189696126913,-0.659967795378567
"1584",720,304,"p02",0.708333333,"S","LT",36,2,120,160,0.75,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,2.28044983919485,-0.0147176459616285,-0.659967795378567
"1585",720,2770,"p19",0.604651163,"CS","LT",36,1,20,160,0.125,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,-1.33616670699812,-0.62695633390934,-0.659967795378567
"1586",720,181,"p02",0.708333333,"CS","HT",36,1,70,160,0.4375,"H","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.472141566098363,-0.0147176459616285,-0.659967795378567
"1587",720,346,"p03",0.857142857,"CS","HT",36,2,60,160,0.375,"L","200_pre_200_post_word",-0.144149994031289,-0.137984398019857,0.252376999220095,-0.0543541627645328,-0.213395044835965,0.110479911479066,0.863996097470665,-0.659967795378567
"1588",740,1236,"p08",0.70212766,"S","HT",37,1,30,160,0.1875,"H","200_pre_200_post_word",-0.108112495523467,-0.184721048962067,0.215888758368997,0.0627163416513843,-0.255548271619621,-0.974505052378824,-0.0513618741384936,-0.494628275544153
