"","RECORDING_SESSION_LABEL","DELE.MELICET","language","freq","Bins","Look","Counts","Total","Prop","Freq_of_fixated_item","Time","Region"
"2421","p17",0.55,"CS","HT",49,"1",27,160,0.16875,"H",980,"200_pre_200_post_word"
"2422","p17",0.55,"CS","HT",49,"2",100,160,0.625,"L",980,"200_pre_200_post_word"
"2423","p17",0.55,"CS","HT",50,"1",20,160,0.125,"H",1000,"200_pre_200_post_word"
"2424","p17",0.55,"CS","HT",50,"2",100,160,0.625,"L",1000,"200_pre_200_post_word"
"2425","p17",0.55,"CS","LT",30,"1",80,160,0.5,"L",600,"200_pre_200_post_word"
"2426","p17",0.55,"CS","LT",30,"2",80,160,0.5,"H",600,"200_pre_200_post_word"
"2427","p17",0.55,"CS","LT",31,"1",80,160,0.5,"L",620,"200_pre_200_post_word"
"2428","p17",0.55,"CS","LT",31,"2",80,160,0.5,"H",620,"200_pre_200_post_word"
"2429","p17",0.55,"CS","LT",32,"1",80,160,0.5,"L",640,"200_pre_200_post_word"
"2430","p17",0.55,"CS","LT",32,"2",80,160,0.5,"H",640,"200_pre_200_post_word"
"2431","p17",0.55,"CS","LT",33,"1",80,160,0.5,"L",660,"200_pre_200_post_word"
"2432","p17",0.55,"CS","LT",33,"2",65,160,0.40625,"H",660,"200_pre_200_post_word"
"2433","p17",0.55,"CS","LT",34,"1",69,160,0.43125,"L",680,"200_pre_200_post_word"
"2434","p17",0.55,"CS","LT",34,"2",60,160,0.375,"H",680,"200_pre_200_post_word"
"2435","p17",0.55,"CS","LT",35,"1",75,160,0.46875,"L",700,"200_pre_200_post_word"
"2436","p17",0.55,"CS","LT",35,"2",60,160,0.375,"H",700,"200_pre_200_post_word"
"2437","p17",0.55,"CS","LT",36,"1",80,160,0.5,"L",720,"200_pre_200_post_word"
"2438","p17",0.55,"CS","LT",36,"2",60,160,0.375,"H",720,"200_pre_200_post_word"
"2439","p17",0.55,"CS","LT",37,"1",79,160,0.49375,"L",740,"200_pre_200_post_word"
"2440","p17",0.55,"CS","LT",37,"2",47,160,0.29375,"H",740,"200_pre_200_post_word"
"2441","p17",0.55,"CS","LT",38,"1",60,160,0.375,"L",760,"200_pre_200_post_word"
"2442","p17",0.55,"CS","LT",38,"2",60,160,0.375,"H",760,"200_pre_200_post_word"
"2443","p17",0.55,"CS","LT",39,"1",60,160,0.375,"L",780,"200_pre_200_post_word"
"2444","p17",0.55,"CS","LT",39,"2",52,160,0.325,"H",780,"200_pre_200_post_word"
"2445","p17",0.55,"CS","LT",40,"1",60,160,0.375,"L",800,"200_pre_200_post_word"
"2446","p17",0.55,"CS","LT",40,"2",26,160,0.1625,"H",800,"200_pre_200_post_word"
"2447","p17",0.55,"CS","LT",41,"1",63,160,0.39375,"L",820,"200_pre_200_post_word"
"2448","p17",0.55,"CS","LT",41,"2",20,160,0.125,"H",820,"200_pre_200_post_word"
"2449","p17",0.55,"CS","LT",42,"1",80,160,0.5,"L",840,"200_pre_200_post_word"
"2450","p17",0.55,"CS","LT",42,"2",20,160,0.125,"H",840,"200_pre_200_post_word"
"2451","p17",0.55,"CS","LT",43,"1",80,160,0.5,"L",860,"200_pre_200_post_word"
"2452","p17",0.55,"CS","LT",43,"2",20,160,0.125,"H",860,"200_pre_200_post_word"
"2453","p17",0.55,"CS","LT",44,"1",65,160,0.40625,"L",880,"200_pre_200_post_word"
"2454","p17",0.55,"CS","LT",44,"2",20,160,0.125,"H",880,"200_pre_200_post_word"
"2455","p17",0.55,"CS","LT",45,"1",73,160,0.45625,"L",900,"200_pre_200_post_word"
"2456","p17",0.55,"CS","LT",45,"2",20,160,0.125,"H",900,"200_pre_200_post_word"
"2457","p17",0.55,"CS","LT",46,"1",80,160,0.5,"L",920,"200_pre_200_post_word"
"2458","p17",0.55,"CS","LT",46,"2",20,160,0.125,"H",920,"200_pre_200_post_word"
"2459","p17",0.55,"CS","LT",47,"1",80,160,0.5,"L",940,"200_pre_200_post_word"
"2460","p17",0.55,"CS","LT",47,"2",20,160,0.125,"H",940,"200_pre_200_post_word"
"2461","p17",0.55,"CS","LT",48,"1",80,160,0.5,"L",960,"200_pre_200_post_word"
"2462","p17",0.55,"CS","LT",48,"2",20,160,0.125,"H",960,"200_pre_200_post_word"
"2463","p17",0.55,"CS","LT",49,"1",80,160,0.5,"L",980,"200_pre_200_post_word"
"2464","p17",0.55,"CS","LT",49,"2",20,160,0.125,"H",980,"200_pre_200_post_word"
"2465","p17",0.55,"CS","LT",50,"1",80,160,0.5,"L",1000,"200_pre_200_post_word"
"2466","p17",0.55,"CS","LT",50,"2",5,160,0.03125,"H",1000,"200_pre_200_post_word"
"2467","p17",0.55,"S","HT",30,"1",20,160,0.125,"H",600,"200_pre_200_post_word"
"2468","p17",0.55,"S","HT",30,"2",75,160,0.46875,"L",600,"200_pre_200_post_word"
"2469","p17",0.55,"S","HT",31,"1",20,160,0.125,"H",620,"200_pre_200_post_word"
"2470","p17",0.55,"S","HT",31,"2",80,160,0.5,"L",620,"200_pre_200_post_word"
"2471","p17",0.55,"S","HT",32,"1",20,160,0.125,"H",640,"200_pre_200_post_word"
"2472","p17",0.55,"S","HT",32,"2",80,160,0.5,"L",640,"200_pre_200_post_word"
"2473","p17",0.55,"S","HT",33,"1",20,160,0.125,"H",660,"200_pre_200_post_word"
"2474","p17",0.55,"S","HT",33,"2",80,160,0.5,"L",660,"200_pre_200_post_word"
"2475","p17",0.55,"S","HT",34,"1",20,160,0.125,"H",680,"200_pre_200_post_word"
"2476","p17",0.55,"S","HT",34,"2",72,160,0.45,"L",680,"200_pre_200_post_word"
"2477","p17",0.55,"S","HT",35,"1",20,160,0.125,"H",700,"200_pre_200_post_word"
"2478","p17",0.55,"S","HT",35,"2",60,160,0.375,"L",700,"200_pre_200_post_word"
"2479","p17",0.55,"S","HT",36,"1",20,160,0.125,"H",720,"200_pre_200_post_word"
"2480","p17",0.55,"S","HT",36,"2",60,160,0.375,"L",720,"200_pre_200_post_word"
"2481","p17",0.55,"S","HT",37,"1",31,160,0.19375,"H",740,"200_pre_200_post_word"
"2482","p17",0.55,"S","HT",37,"2",41,160,0.25625,"L",740,"200_pre_200_post_word"
"2483","p17",0.55,"S","HT",38,"1",40,160,0.25,"H",760,"200_pre_200_post_word"
"2484","p17",0.55,"S","HT",38,"2",40,160,0.25,"L",760,"200_pre_200_post_word"
"2485","p17",0.55,"S","HT",39,"1",40,160,0.25,"H",780,"200_pre_200_post_word"
"2486","p17",0.55,"S","HT",39,"2",40,160,0.25,"L",780,"200_pre_200_post_word"
"2487","p17",0.55,"S","HT",40,"1",56,160,0.35,"H",800,"200_pre_200_post_word"
"2488","p17",0.55,"S","HT",40,"2",40,160,0.25,"L",800,"200_pre_200_post_word"
"2489","p17",0.55,"S","HT",41,"1",40,160,0.25,"H",820,"200_pre_200_post_word"
"2490","p17",0.55,"S","HT",41,"2",60,160,0.375,"L",820,"200_pre_200_post_word"
"2491","p17",0.55,"S","HT",42,"1",41,160,0.25625,"H",840,"200_pre_200_post_word"
"2492","p17",0.55,"S","HT",42,"2",60,160,0.375,"L",840,"200_pre_200_post_word"
"2493","p17",0.55,"S","HT",43,"1",60,160,0.375,"H",860,"200_pre_200_post_word"
"2494","p17",0.55,"S","HT",43,"2",67,160,0.41875,"L",860,"200_pre_200_post_word"
"2495","p17",0.55,"S","HT",44,"1",60,160,0.375,"H",880,"200_pre_200_post_word"
"2496","p17",0.55,"S","HT",44,"2",78,160,0.4875,"L",880,"200_pre_200_post_word"
"2497","p17",0.55,"S","HT",45,"1",60,160,0.375,"H",900,"200_pre_200_post_word"
"2498","p17",0.55,"S","HT",45,"2",100,160,0.625,"L",900,"200_pre_200_post_word"
"2499","p17",0.55,"S","HT",46,"1",60,160,0.375,"H",920,"200_pre_200_post_word"
"2500","p17",0.55,"S","HT",46,"2",88,160,0.55,"L",920,"200_pre_200_post_word"
"2501","p17",0.55,"S","HT",47,"1",60,160,0.375,"H",940,"200_pre_200_post_word"
"2502","p17",0.55,"S","HT",47,"2",80,160,0.5,"L",940,"200_pre_200_post_word"
"2503","p17",0.55,"S","HT",48,"1",60,160,0.375,"H",960,"200_pre_200_post_word"
"2504","p17",0.55,"S","HT",48,"2",80,160,0.5,"L",960,"200_pre_200_post_word"
"2505","p17",0.55,"S","HT",49,"1",60,160,0.375,"H",980,"200_pre_200_post_word"
"2506","p17",0.55,"S","HT",49,"2",80,160,0.5,"L",980,"200_pre_200_post_word"
"2507","p17",0.55,"S","HT",50,"1",56,160,0.35,"H",1000,"200_pre_200_post_word"
"2508","p17",0.55,"S","HT",50,"2",80,160,0.5,"L",1000,"200_pre_200_post_word"
"2509","p17",0.55,"S","LT",30,"1",60,160,0.375,"L",600,"200_pre_200_post_word"
"2510","p17",0.55,"S","LT",30,"2",20,160,0.125,"H",600,"200_pre_200_post_word"
"2511","p17",0.55,"S","LT",31,"1",60,160,0.375,"L",620,"200_pre_200_post_word"
"2512","p17",0.55,"S","LT",31,"2",20,160,0.125,"H",620,"200_pre_200_post_word"
"2513","p17",0.55,"S","LT",32,"1",60,160,0.375,"L",640,"200_pre_200_post_word"
"2514","p17",0.55,"S","LT",32,"2",15,160,0.09375,"H",640,"200_pre_200_post_word"
"2515","p17",0.55,"S","LT",33,"1",60,160,0.375,"L",660,"200_pre_200_post_word"
"2516","p17",0.55,"S","LT",33,"2",8,160,0.05,"H",660,"200_pre_200_post_word"
"2517","p17",0.55,"S","LT",34,"1",53,160,0.33125,"L",680,"200_pre_200_post_word"
"2518","p17",0.55,"S","LT",34,"2",20,160,0.125,"H",680,"200_pre_200_post_word"
"2519","p17",0.55,"S","LT",35,"1",46,160,0.2875,"L",700,"200_pre_200_post_word"
"2520","p17",0.55,"S","LT",35,"2",20,160,0.125,"H",700,"200_pre_200_post_word"
"2521","p17",0.55,"S","LT",36,"1",77,160,0.48125,"L",720,"200_pre_200_post_word"
"2522","p17",0.55,"S","LT",36,"2",20,160,0.125,"H",720,"200_pre_200_post_word"
"2523","p17",0.55,"S","LT",37,"1",80,160,0.5,"L",740,"200_pre_200_post_word"
"2524","p17",0.55,"S","LT",37,"2",20,160,0.125,"H",740,"200_pre_200_post_word"
"2525","p17",0.55,"S","LT",38,"1",80,160,0.5,"L",760,"200_pre_200_post_word"
"2526","p17",0.55,"S","LT",38,"2",37,160,0.23125,"H",760,"200_pre_200_post_word"
"2527","p17",0.55,"S","LT",39,"1",80,160,0.5,"L",780,"200_pre_200_post_word"
"2528","p17",0.55,"S","LT",39,"2",40,160,0.25,"H",780,"200_pre_200_post_word"
"2529","p17",0.55,"S","LT",40,"1",80,160,0.5,"L",800,"200_pre_200_post_word"
"2530","p17",0.55,"S","LT",40,"2",40,160,0.25,"H",800,"200_pre_200_post_word"
"2531","p17",0.55,"S","LT",41,"1",80,160,0.5,"L",820,"200_pre_200_post_word"
"2532","p17",0.55,"S","LT",41,"2",40,160,0.25,"H",820,"200_pre_200_post_word"
"2533","p17",0.55,"S","LT",42,"1",80,160,0.5,"L",840,"200_pre_200_post_word"
"2534","p17",0.55,"S","LT",42,"2",40,160,0.25,"H",840,"200_pre_200_post_word"
"2535","p17",0.55,"S","LT",43,"1",62,160,0.3875,"L",860,"200_pre_200_post_word"
"2536","p17",0.55,"S","LT",43,"2",40,160,0.25,"H",860,"200_pre_200_post_word"
"2537","p17",0.55,"S","LT",44,"1",44,160,0.275,"L",880,"200_pre_200_post_word"
"2538","p17",0.55,"S","LT",44,"2",38,160,0.2375,"H",880,"200_pre_200_post_word"
"2539","p17",0.55,"S","LT",45,"1",40,160,0.25,"L",900,"200_pre_200_post_word"
"2540","p17",0.55,"S","LT",45,"2",32,160,0.2,"H",900,"200_pre_200_post_word"
"2541","p17",0.55,"S","LT",46,"1",40,160,0.25,"L",920,"200_pre_200_post_word"
"2542","p17",0.55,"S","LT",46,"2",58,160,0.3625,"H",920,"200_pre_200_post_word"
"2543","p17",0.55,"S","LT",47,"1",57,160,0.35625,"L",940,"200_pre_200_post_word"
"2544","p17",0.55,"S","LT",47,"2",80,160,0.5,"H",940,"200_pre_200_post_word"
"2545","p17",0.55,"S","LT",48,"1",60,160,0.375,"L",960,"200_pre_200_post_word"
"2546","p17",0.55,"S","LT",48,"2",80,160,0.5,"H",960,"200_pre_200_post_word"
"2547","p17",0.55,"S","LT",49,"1",57,160,0.35625,"L",980,"200_pre_200_post_word"
"2548","p17",0.55,"S","LT",49,"2",80,160,0.5,"H",980,"200_pre_200_post_word"
"2549","p17",0.55,"S","LT",50,"1",57,160,0.35625,"L",1000,"200_pre_200_post_word"
"2550","p17",0.55,"S","LT",50,"2",80,160,0.5,"H",1000,"200_pre_200_post_word"
"2551","p18",0.583333333,"CS","HT",30,"1",20,160,0.125,"H",600,"200_pre_200_post_word"
"2552","p18",0.583333333,"CS","HT",30,"2",80,160,0.5,"L",600,"200_pre_200_post_word"
"2553","p18",0.583333333,"CS","HT",31,"1",20,160,0.125,"H",620,"200_pre_200_post_word"
"2554","p18",0.583333333,"CS","HT",31,"2",80,160,0.5,"L",620,"200_pre_200_post_word"
"2555","p18",0.583333333,"CS","HT",32,"1",20,160,0.125,"H",640,"200_pre_200_post_word"
"2556","p18",0.583333333,"CS","HT",32,"2",80,160,0.5,"L",640,"200_pre_200_post_word"
"2557","p18",0.583333333,"CS","HT",33,"1",40,160,0.25,"H",660,"200_pre_200_post_word"
"2558","p18",0.583333333,"CS","HT",33,"2",80,160,0.5,"L",660,"200_pre_200_post_word"
"2559","p18",0.583333333,"CS","HT",34,"1",40,160,0.25,"H",680,"200_pre_200_post_word"
"2560","p18",0.583333333,"CS","HT",34,"2",80,160,0.5,"L",680,"200_pre_200_post_word"
"2561","p18",0.583333333,"CS","HT",35,"1",40,160,0.25,"H",700,"200_pre_200_post_word"
"2562","p18",0.583333333,"CS","HT",35,"2",80,160,0.5,"L",700,"200_pre_200_post_word"
"2563","p18",0.583333333,"CS","HT",36,"1",40,160,0.25,"H",720,"200_pre_200_post_word"
"2564","p18",0.583333333,"CS","HT",36,"2",80,160,0.5,"L",720,"200_pre_200_post_word"
"2565","p18",0.583333333,"CS","HT",37,"1",40,160,0.25,"H",740,"200_pre_200_post_word"
"2566","p18",0.583333333,"CS","HT",37,"2",80,160,0.5,"L",740,"200_pre_200_post_word"
"2567","p18",0.583333333,"CS","HT",38,"1",30,160,0.1875,"H",760,"200_pre_200_post_word"
"2568","p18",0.583333333,"CS","HT",38,"2",80,160,0.5,"L",760,"200_pre_200_post_word"
"2569","p18",0.583333333,"CS","HT",39,"1",34,160,0.2125,"H",780,"200_pre_200_post_word"
"2570","p18",0.583333333,"CS","HT",39,"2",98,160,0.6125,"L",780,"200_pre_200_post_word"
"2571","p18",0.583333333,"CS","HT",40,"1",40,160,0.25,"H",800,"200_pre_200_post_word"
"2572","p18",0.583333333,"CS","HT",40,"2",100,160,0.625,"L",800,"200_pre_200_post_word"
"2573","p18",0.583333333,"CS","HT",41,"1",40,160,0.25,"H",820,"200_pre_200_post_word"
"2574","p18",0.583333333,"CS","HT",41,"2",100,160,0.625,"L",820,"200_pre_200_post_word"
"2575","p18",0.583333333,"CS","HT",42,"1",40,160,0.25,"H",840,"200_pre_200_post_word"
"2576","p18",0.583333333,"CS","HT",42,"2",89,160,0.55625,"L",840,"200_pre_200_post_word"
"2577","p18",0.583333333,"CS","HT",43,"1",40,160,0.25,"H",860,"200_pre_200_post_word"
"2578","p18",0.583333333,"CS","HT",43,"2",85,160,0.53125,"L",860,"200_pre_200_post_word"
"2579","p18",0.583333333,"CS","HT",44,"1",40,160,0.25,"H",880,"200_pre_200_post_word"
"2580","p18",0.583333333,"CS","HT",44,"2",100,160,0.625,"L",880,"200_pre_200_post_word"
"2581","p18",0.583333333,"CS","HT",45,"1",40,160,0.25,"H",900,"200_pre_200_post_word"
"2582","p18",0.583333333,"CS","HT",45,"2",100,160,0.625,"L",900,"200_pre_200_post_word"
"2583","p18",0.583333333,"CS","HT",46,"1",40,160,0.25,"H",920,"200_pre_200_post_word"
"2584","p18",0.583333333,"CS","HT",46,"2",100,160,0.625,"L",920,"200_pre_200_post_word"
"2585","p18",0.583333333,"CS","HT",47,"1",40,160,0.25,"H",940,"200_pre_200_post_word"
"2586","p18",0.583333333,"CS","HT",47,"2",109,160,0.68125,"L",940,"200_pre_200_post_word"
"2587","p18",0.583333333,"CS","HT",48,"1",40,160,0.25,"H",960,"200_pre_200_post_word"
"2588","p18",0.583333333,"CS","HT",48,"2",120,160,0.75,"L",960,"200_pre_200_post_word"
"2589","p18",0.583333333,"CS","HT",49,"1",40,160,0.25,"H",980,"200_pre_200_post_word"
"2590","p18",0.583333333,"CS","HT",49,"2",120,160,0.75,"L",980,"200_pre_200_post_word"
"2591","p18",0.583333333,"CS","HT",50,"1",40,160,0.25,"H",1000,"200_pre_200_post_word"
"2592","p18",0.583333333,"CS","HT",50,"2",120,160,0.75,"L",1000,"200_pre_200_post_word"
"2593","p18",0.583333333,"CS","LT",30,"1",80,160,0.5,"L",600,"200_pre_200_post_word"
"2594","p18",0.583333333,"CS","LT",30,"2",60,160,0.375,"H",600,"200_pre_200_post_word"
"2595","p18",0.583333333,"CS","LT",31,"1",80,160,0.5,"L",620,"200_pre_200_post_word"
"2596","p18",0.583333333,"CS","LT",31,"2",49,160,0.30625,"H",620,"200_pre_200_post_word"
"2597","p18",0.583333333,"CS","LT",32,"1",80,160,0.5,"L",640,"200_pre_200_post_word"
"2598","p18",0.583333333,"CS","LT",32,"2",43,160,0.26875,"H",640,"200_pre_200_post_word"
"2599","p18",0.583333333,"CS","LT",33,"1",80,160,0.5,"L",660,"200_pre_200_post_word"
"2600","p18",0.583333333,"CS","LT",33,"2",60,160,0.375,"H",660,"200_pre_200_post_word"
"2601","p18",0.583333333,"CS","LT",34,"1",80,160,0.5,"L",680,"200_pre_200_post_word"
"2602","p18",0.583333333,"CS","LT",34,"2",60,160,0.375,"H",680,"200_pre_200_post_word"
"2603","p18",0.583333333,"CS","LT",35,"1",64,160,0.4,"L",700,"200_pre_200_post_word"
"2604","p18",0.583333333,"CS","LT",35,"2",60,160,0.375,"H",700,"200_pre_200_post_word"
"2605","p18",0.583333333,"CS","LT",36,"1",75,160,0.46875,"L",720,"200_pre_200_post_word"
"2606","p18",0.583333333,"CS","LT",36,"2",60,160,0.375,"H",720,"200_pre_200_post_word"
"2607","p18",0.583333333,"CS","LT",37,"1",67,160,0.41875,"L",740,"200_pre_200_post_word"
"2608","p18",0.583333333,"CS","LT",37,"2",60,160,0.375,"H",740,"200_pre_200_post_word"
"2609","p18",0.583333333,"CS","LT",38,"1",75,160,0.46875,"L",760,"200_pre_200_post_word"
"2610","p18",0.583333333,"CS","LT",38,"2",60,160,0.375,"H",760,"200_pre_200_post_word"
"2611","p18",0.583333333,"CS","LT",39,"1",65,160,0.40625,"L",780,"200_pre_200_post_word"
"2612","p18",0.583333333,"CS","LT",39,"2",60,160,0.375,"H",780,"200_pre_200_post_word"
"2613","p18",0.583333333,"CS","LT",40,"1",80,160,0.5,"L",800,"200_pre_200_post_word"
"2614","p18",0.583333333,"CS","LT",40,"2",60,160,0.375,"H",800,"200_pre_200_post_word"
"2615","p18",0.583333333,"CS","LT",41,"1",80,160,0.5,"L",820,"200_pre_200_post_word"
"2616","p18",0.583333333,"CS","LT",41,"2",60,160,0.375,"H",820,"200_pre_200_post_word"
"2617","p18",0.583333333,"CS","LT",42,"1",80,160,0.5,"L",840,"200_pre_200_post_word"
"2618","p18",0.583333333,"CS","LT",42,"2",52,160,0.325,"H",840,"200_pre_200_post_word"
"2619","p18",0.583333333,"CS","LT",43,"1",80,160,0.5,"L",860,"200_pre_200_post_word"
"2620","p18",0.583333333,"CS","LT",43,"2",46,160,0.2875,"H",860,"200_pre_200_post_word"
"2621","p18",0.583333333,"CS","LT",44,"1",80,160,0.5,"L",880,"200_pre_200_post_word"
"2622","p18",0.583333333,"CS","LT",44,"2",60,160,0.375,"H",880,"200_pre_200_post_word"
"2623","p18",0.583333333,"CS","LT",45,"1",80,160,0.5,"L",900,"200_pre_200_post_word"
"2624","p18",0.583333333,"CS","LT",45,"2",60,160,0.375,"H",900,"200_pre_200_post_word"
"2625","p18",0.583333333,"CS","LT",46,"1",80,160,0.5,"L",920,"200_pre_200_post_word"
"2626","p18",0.583333333,"CS","LT",46,"2",20,160,0.125,"H",920,"200_pre_200_post_word"
"2627","p18",0.583333333,"CS","LT",47,"1",80,160,0.5,"L",940,"200_pre_200_post_word"
"2628","p18",0.583333333,"CS","LT",47,"2",46,160,0.2875,"H",940,"200_pre_200_post_word"
"2629","p18",0.583333333,"CS","LT",48,"1",80,160,0.5,"L",960,"200_pre_200_post_word"
"2630","p18",0.583333333,"CS","LT",48,"2",60,160,0.375,"H",960,"200_pre_200_post_word"
"2631","p18",0.583333333,"CS","LT",49,"1",71,160,0.44375,"L",980,"200_pre_200_post_word"
"2632","p18",0.583333333,"CS","LT",49,"2",60,160,0.375,"H",980,"200_pre_200_post_word"
"2633","p18",0.583333333,"CS","LT",50,"1",80,160,0.5,"L",1000,"200_pre_200_post_word"
"2634","p18",0.583333333,"CS","LT",50,"2",60,160,0.375,"H",1000,"200_pre_200_post_word"
"2635","p18",0.583333333,"S","HT",30,"1",40,140,0.285714285714286,"H",600,"200_pre_200_post_word"
"2636","p18",0.583333333,"S","HT",30,"2",80,140,0.571428571428571,"L",600,"200_pre_200_post_word"
"2637","p18",0.583333333,"S","HT",31,"1",55,140,0.392857142857143,"H",620,"200_pre_200_post_word"
"2638","p18",0.583333333,"S","HT",31,"2",80,140,0.571428571428571,"L",620,"200_pre_200_post_word"
"2639","p18",0.583333333,"S","HT",32,"1",60,140,0.428571428571429,"H",640,"200_pre_200_post_word"
"2640","p18",0.583333333,"S","HT",32,"2",60,140,0.428571428571429,"L",640,"200_pre_200_post_word"
"2641","p18",0.583333333,"S","HT",33,"1",56,140,0.4,"H",660,"200_pre_200_post_word"
"2642","p18",0.583333333,"S","HT",33,"2",78,140,0.557142857142857,"L",660,"200_pre_200_post_word"
"2643","p18",0.583333333,"S","HT",34,"1",40,140,0.285714285714286,"H",680,"200_pre_200_post_word"
"2644","p18",0.583333333,"S","HT",34,"2",80,140,0.571428571428571,"L",680,"200_pre_200_post_word"
"2645","p18",0.583333333,"S","HT",35,"1",40,140,0.285714285714286,"H",700,"200_pre_200_post_word"
"2646","p18",0.583333333,"S","HT",35,"2",80,140,0.571428571428571,"L",700,"200_pre_200_post_word"
"2647","p18",0.583333333,"S","HT",36,"1",40,140,0.285714285714286,"H",720,"200_pre_200_post_word"
"2648","p18",0.583333333,"S","HT",36,"2",86,140,0.614285714285714,"L",720,"200_pre_200_post_word"
"2649","p18",0.583333333,"S","HT",37,"1",40,140,0.285714285714286,"H",740,"200_pre_200_post_word"
"2650","p18",0.583333333,"S","HT",37,"2",100,140,0.714285714285714,"L",740,"200_pre_200_post_word"
"2651","p18",0.583333333,"S","HT",38,"1",40,140,0.285714285714286,"H",760,"200_pre_200_post_word"
"2652","p18",0.583333333,"S","HT",38,"2",100,140,0.714285714285714,"L",760,"200_pre_200_post_word"
"2653","p18",0.583333333,"S","HT",39,"1",40,140,0.285714285714286,"H",780,"200_pre_200_post_word"
"2654","p18",0.583333333,"S","HT",39,"2",100,140,0.714285714285714,"L",780,"200_pre_200_post_word"
"2655","p18",0.583333333,"S","HT",40,"1",40,140,0.285714285714286,"H",800,"200_pre_200_post_word"
"2656","p18",0.583333333,"S","HT",40,"2",88,140,0.628571428571429,"L",800,"200_pre_200_post_word"
"2657","p18",0.583333333,"S","HT",41,"1",40,140,0.285714285714286,"H",820,"200_pre_200_post_word"
"2658","p18",0.583333333,"S","HT",41,"2",95,140,0.678571428571429,"L",820,"200_pre_200_post_word"
"2659","p18",0.583333333,"S","HT",42,"1",40,140,0.285714285714286,"H",840,"200_pre_200_post_word"
"2660","p18",0.583333333,"S","HT",42,"2",96,140,0.685714285714286,"L",840,"200_pre_200_post_word"
"2661","p18",0.583333333,"S","HT",43,"1",40,140,0.285714285714286,"H",860,"200_pre_200_post_word"
"2662","p18",0.583333333,"S","HT",43,"2",95,140,0.678571428571429,"L",860,"200_pre_200_post_word"
"2663","p18",0.583333333,"S","HT",44,"1",40,140,0.285714285714286,"H",880,"200_pre_200_post_word"
"2664","p18",0.583333333,"S","HT",44,"2",100,140,0.714285714285714,"L",880,"200_pre_200_post_word"
"2665","p18",0.583333333,"S","HT",45,"1",40,140,0.285714285714286,"H",900,"200_pre_200_post_word"
"2666","p18",0.583333333,"S","HT",45,"2",86,140,0.614285714285714,"L",900,"200_pre_200_post_word"
"2667","p18",0.583333333,"S","HT",46,"1",40,140,0.285714285714286,"H",920,"200_pre_200_post_word"
"2668","p18",0.583333333,"S","HT",46,"2",80,140,0.571428571428571,"L",920,"200_pre_200_post_word"
"2669","p18",0.583333333,"S","HT",47,"1",40,140,0.285714285714286,"H",940,"200_pre_200_post_word"
"2670","p18",0.583333333,"S","HT",47,"2",80,140,0.571428571428571,"L",940,"200_pre_200_post_word"
"2671","p18",0.583333333,"S","HT",48,"1",47,140,0.335714285714286,"H",960,"200_pre_200_post_word"
"2672","p18",0.583333333,"S","HT",48,"2",80,140,0.571428571428571,"L",960,"200_pre_200_post_word"
"2673","p18",0.583333333,"S","HT",49,"1",41,140,0.292857142857143,"H",980,"200_pre_200_post_word"
"2674","p18",0.583333333,"S","HT",49,"2",71,140,0.507142857142857,"L",980,"200_pre_200_post_word"
"2675","p18",0.583333333,"S","HT",50,"1",40,140,0.285714285714286,"H",1000,"200_pre_200_post_word"
"2676","p18",0.583333333,"S","HT",50,"2",68,140,0.485714285714286,"L",1000,"200_pre_200_post_word"
"2677","p18",0.583333333,"S","LT",30,"1",80,160,0.5,"L",600,"200_pre_200_post_word"
"2678","p18",0.583333333,"S","LT",30,"2",64,160,0.4,"H",600,"200_pre_200_post_word"
"2679","p18",0.583333333,"S","LT",31,"1",80,160,0.5,"L",620,"200_pre_200_post_word"
"2680","p18",0.583333333,"S","LT",31,"2",76,160,0.475,"H",620,"200_pre_200_post_word"
"2681","p18",0.583333333,"S","LT",32,"1",80,160,0.5,"L",640,"200_pre_200_post_word"
"2682","p18",0.583333333,"S","LT",32,"2",80,160,0.5,"H",640,"200_pre_200_post_word"
"2683","p18",0.583333333,"S","LT",33,"1",80,160,0.5,"L",660,"200_pre_200_post_word"
"2684","p18",0.583333333,"S","LT",33,"2",80,160,0.5,"H",660,"200_pre_200_post_word"
"2685","p18",0.583333333,"S","LT",34,"1",68,160,0.425,"L",680,"200_pre_200_post_word"
"2686","p18",0.583333333,"S","LT",34,"2",80,160,0.5,"H",680,"200_pre_200_post_word"
"2687","p18",0.583333333,"S","LT",35,"1",73,160,0.45625,"L",700,"200_pre_200_post_word"
"2688","p18",0.583333333,"S","LT",35,"2",80,160,0.5,"H",700,"200_pre_200_post_word"
"2689","p18",0.583333333,"S","LT",36,"1",80,160,0.5,"L",720,"200_pre_200_post_word"
"2690","p18",0.583333333,"S","LT",36,"2",70,160,0.4375,"H",720,"200_pre_200_post_word"
"2691","p18",0.583333333,"S","LT",37,"1",51,160,0.31875,"L",740,"200_pre_200_post_word"
"2692","p18",0.583333333,"S","LT",37,"2",80,160,0.5,"H",740,"200_pre_200_post_word"
"2693","p18",0.583333333,"S","LT",38,"1",59,160,0.36875,"L",760,"200_pre_200_post_word"
"2694","p18",0.583333333,"S","LT",38,"2",80,160,0.5,"H",760,"200_pre_200_post_word"
"2695","p18",0.583333333,"S","LT",39,"1",80,160,0.5,"L",780,"200_pre_200_post_word"
"2696","p18",0.583333333,"S","LT",39,"2",43,160,0.26875,"H",780,"200_pre_200_post_word"
